t,dayofweek,weekend,y,y_t_1
17,6,1,9.264763157894736,9.382754385964912
18,0,1,10.46308,9.264763157894736
19,1,0,10.018113636363637,10.46308
20,2,0,9.903428571428572,10.018113636363637
21,3,0,8.942124999999999,9.903428571428572
22,4,0,8.603730158730158,8.942124999999999
23,5,0,9.176184615384615,8.603730158730158
24,6,1,10.083885714285714,9.176184615384615
25,0,1,10.572923076923077,10.083885714285714
26,1,0,10.117717391304348,10.572923076923077
27,2,0,10.39698275862069,10.117717391304348
28,3,0,8.276188679245283,10.39698275862069
29,4,0,8.150943396226415,8.276188679245283
30,5,0,8.8806875,8.150943396226415
1,6,1,9.083865384615384,8.8806875
2,0,1,10.47040425531915,9.083865384615384
3,1,0,10.85138596491228,10.47040425531915
4,2,0,10.334781818181819,10.85138596491228
5,3,0,10.452836065573772,10.334781818181819
6,4,0,10.37498181818182,10.452836065573772
7,5,0,12.638333333333334,10.37498181818182
8,6,1,9.975,12.638333333333334
9,0,1,10.830557692307691,9.975
10,1,0,11.926925925925925,10.830557692307691
11,2,0,11.0097,11.926925925925925
12,3,0,10.86203125,11.0097
13,4,0,10.801931034482758,10.86203125
14,5,0,10.224727272727273,10.801931034482758
15,6,1,10.321657142857143,10.224727272727273
16,0,1,8.866867924528302,10.321657142857143
17,1,0,11.695920000000001,8.866867924528302
18,2,0,10.524249999999999,11.695920000000001
19,3,0,10.00442,10.524249999999999
20,4,0,7.929854545454545,10.00442
21,5,0,10.290037735849056,7.929854545454545
22,6,1,8.126878787878788,10.290037735849056
23,0,1,7.85342,8.126878787878788
24,1,0,13.403,7.85342
25,2,0,10.607396551724138,13.403
26,3,0,10.30182142857143,10.607396551724138
27,4,0,12.956471698113207,10.30182142857143
28,5,0,10.292125,12.956471698113207
29,6,1,9.0745,10.292125
30,0,1,9.084762711864407,9.0745
31,1,0,12.731844444444445,9.084762711864407
1,2,0,10.76570731707317,12.731844444444445
2,3,0,9.15106976744186,10.76570731707317
3,4,0,9.898760869565217,9.15106976744186
4,5,0,10.810454545454546,9.898760869565217
5,6,1,11.966101694915254,10.810454545454546
6,0,1,9.17288,11.966101694915254
7,1,0,10.607489795918369,9.17288
8,2,0,10.907509433962263,10.607489795918369
9,3,0,9.28176,10.907509433962263
10,4,0,10.281787234042554,9.28176
11,5,0,11.011823529411764,10.281787234042554
12,6,1,8.909140625,11.011823529411764
13,0,1,10.594339285714286,8.909140625
14,1,0,10.712686274509803,10.594339285714286
15,2,0,13.43281081081081,10.712686274509803
16,3,0,13.010444444444444,13.43281081081081
17,4,0,13.721787878787879,13.010444444444444
18,5,0,9.285475,13.721787878787879
19,6,1,8.212762711864407,9.285475
20,0,1,10.779045454545455,8.212762711864407
21,1,0,10.509619047619047,10.779045454545455
22,2,0,9.709173913043479,10.509619047619047
23,3,0,9.163170731707318,9.709173913043479
24,4,0,12.839357142857143,9.163170731707318
25,5,0,9.108441176470588,12.839357142857143
26,6,1,12.103478260869565,9.108441176470588
27,0,1,11.75425,12.103478260869565
28,1,0,10.8115,11.75425
29,2,0,13.32551724137931,10.8115
30,3,0,11.417303571428572,13.32551724137931
1,4,0,11.594033333333332,11.417303571428572
2,5,0,10.209666666666667,11.594033333333332
3,6,1,11.45347619047619,10.209666666666667
4,0,1,8.83288888888889,11.45347619047619
5,1,0,9.007913043478261,8.83288888888889
6,2,0,9.940999999999999,9.007913043478261
7,3,0,11.028134615384614,9.940999999999999
8,4,0,10.75362745098039,11.028134615384614
9,5,0,10.709928571428572,10.75362745098039
10,6,1,9.48343137254902,10.709928571428572
11,0,1,10.85012244897959,9.48343137254902
12,1,0,9.454341463414634,10.85012244897959
13,2,0,12.417636363636364,9.454341463414634
14,3,0,13.029849056603773,12.417636363636364
15,4,0,11.949821428571427,13.029849056603773
16,5,0,8.246236363636363,11.949821428571427
17,6,1,10.652660000000001,8.246236363636363
18,0,1,9.615355555555555,10.652660000000001
19,1,0,9.041875,9.615355555555555
20,2,0,10.571074074074074,9.041875
21,3,0,10.764672727272728,10.571074074074074
22,4,0,17.891190476190477,10.764672727272728
23,5,0,11.412548387096773,17.891190476190477
24,6,1,10.04015625,11.412548387096773
25,0,1,11.15922222222222,10.04015625
26,1,0,8.412634146341464,11.15922222222222
27,2,0,8.48879069767442,8.412634146341464
28,3,0,8.942973684210525,8.48879069767442
29,4,0,14.274035714285715,8.942973684210525
30,5,0,11.860382978723404,14.274035714285715
31,6,1,9.385228571428572,11.860382978723404
1,0,1,11.719382352941176,9.385228571428572
2,1,0,11.3509,11.719382352941176
3,2,0,11.512183673469387,11.3509
4,3,0,9.966633333333334,11.512183673469387
5,4,0,13.266035714285715,9.966633333333334
6,5,0,12.376759999999999,13.266035714285715
7,6,1,12.037431818181819,12.376759999999999
8,0,1,11.154357142857142,12.037431818181819
9,1,0,12.60990909090909,11.154357142857142
10,2,0,9.64072,12.60990909090909
11,3,0,12.383659574468085,9.64072
12,4,0,13.576952380952381,12.383659574468085
13,5,0,11.398220000000002,13.576952380952381
14,6,1,8.912896551724138,11.398220000000002
15,0,1,9.930384615384614,8.912896551724138
16,1,0,8.78726,9.930384615384614
17,2,0,12.940490909090908,8.78726
18,3,0,8.261055555555556,12.940490909090908
19,4,0,10.89913043478261,8.261055555555556
20,5,0,10.46201724137931,10.89913043478261
21,6,1,9.8295,10.46201724137931
22,0,1,7.562589743589743,9.8295
23,1,0,13.404553191489361,7.562589743589743
24,2,0,9.264531914893617,13.404553191489361
25,3,0,14.671375,9.264531914893617
26,4,0,8.962738095238095,14.671375
27,5,0,10.316393939393938,8.962738095238095
28,6,1,9.077021739130435,10.316393939393938
29,0,1,9.934,9.077021739130435
30,1,0,9.869777777777777,9.934
31,2,0,10.60394,9.869777777777777
1,3,0,11.017137931034483,10.60394
2,4,0,12.149981481481483,11.017137931034483
3,5,0,10.419173076923077,12.149981481481483
4,6,1,10.6515,10.419173076923077
5,0,1,9.505944444444445,10.6515
6,1,0,11.31359649122807,9.505944444444445
7,2,0,12.795,11.31359649122807
8,3,0,9.593507936507937,12.795
9,4,0,12.872642857142859,9.593507936507937
10,5,0,9.320307692307692,12.872642857142859
11,6,1,8.998576271186442,9.320307692307692
12,0,1,9.028227272727273,8.998576271186442
13,1,0,10.97521568627451,9.028227272727273
14,2,0,9.537288888888888,10.97521568627451
15,3,0,12.288333333333334,9.537288888888888
16,4,0,12.713153846153846,12.288333333333334
17,5,0,12.033194444444444,12.713153846153846
18,6,1,10.5015,12.033194444444444
19,0,1,7.639593220338983,10.5015
20,1,0,9.65546,7.639593220338983
21,2,0,11.543500000000002,9.65546
22,3,0,12.910551724137932,11.543500000000002
23,4,0,15.36523404255319,12.910551724137932
24,5,0,14.735057692307691,15.36523404255319
25,6,1,10.038716666666666,14.735057692307691
26,0,1,10.666568181818182,10.038716666666666
27,1,0,11.423365384615384,10.666568181818182
28,2,0,11.837862068965517,11.423365384615384
1,3,0,13.420142857142856,11.837862068965517
2,4,0,12.301808510638297,13.420142857142856
3,5,0,11.521807692307693,12.301808510638297
4,6,1,12.80715625,11.521807692307693
5,0,1,7.164491228070175,12.80715625
6,1,0,12.499093023255814,7.164491228070175
7,2,0,12.065259259259259,12.499093023255814
8,3,0,13.899583333333334,12.065259259259259
9,4,0,13.327877192982456,13.899583333333334
10,5,0,10.590270833333333,13.327877192982456
11,6,1,9.624884615384614,10.590270833333333
12,0,1,11.3648,9.624884615384614
13,1,0,11.796235294117645,11.3648
14,2,0,10.417833333333332,11.796235294117645
15,3,0,11.931212121212122,10.417833333333332
16,4,0,12.143877551020408,11.931212121212122
17,5,0,11.974706896551725,12.143877551020408
18,6,1,10.143354838709678,11.974706896551725
19,0,1,9.061,10.143354838709678
20,1,0,12.014983050847459,9.061
21,2,0,8.93249180327869,12.014983050847459
22,3,0,11.887076923076924,8.93249180327869
23,4,0,13.364274509803922,11.887076923076924
24,5,0,9.457983050847456,13.364274509803922
25,6,1,8.672644444444444,9.457983050847456
26,0,1,9.06136170212766,8.672644444444444
27,1,0,9.66288,9.06136170212766
28,2,0,11.68485,9.66288
29,3,0,9.850610169491526,11.68485
30,4,0,8.502951219512195,9.850610169491526
31,5,0,9.877659574468085,8.502951219512195
1,6,1,10.222017543859648,9.877659574468085
2,0,1,7.682655172413793,10.222017543859648
3,1,0,10.76488,7.682655172413793
4,2,0,14.492062500000001,10.76488
5,3,0,14.751393442622952,14.492062500000001
6,4,0,9.620578125,14.751393442622952
7,5,0,9.826234567901235,9.620578125
8,6,1,9.360491228070176,9.826234567901235
9,0,1,9.504891304347826,9.360491228070176
10,1,0,11.63661403508772,9.504891304347826
11,2,0,10.988830985915493,11.63661403508772
12,3,0,11.067078125,10.988830985915493
13,4,0,11.517951612903227,11.067078125
14,5,0,10.683134615384615,11.517951612903227
15,6,1,10.13568115942029,10.683134615384615
16,0,1,9.938384615384615,10.13568115942029
17,1,0,10.06489393939394,9.938384615384615
18,2,0,11.07635,10.06489393939394
19,3,0,11.2665306122449,11.07635
20,4,0,10.520944444444444,11.2665306122449
21,5,0,9.950015873015873,10.520944444444444
22,6,1,8.90426923076923,9.950015873015873
23,0,1,10.014853333333333,8.90426923076923
24,1,0,10.97425352112676,10.014853333333333
25,2,0,11.036306122448979,10.97425352112676
26,3,0,11.63531746031746,11.036306122448979
27,4,0,8.07231081081081,11.63531746031746
28,5,0,10.833250000000001,8.07231081081081
29,6,1,9.341470588235294,10.833250000000001
30,0,1,9.402018867924529,9.341470588235294
1,1,0,9.734491803278688,9.402018867924529
2,2,0,12.921241379310345,9.734491803278688
3,3,0,10.60676,12.921241379310345
4,4,0,9.88968253968254,10.60676
5,5,0,11.588177419354839,9.88968253968254
6,6,1,11.001984126984127,11.588177419354839
7,0,1,8.602189655172413,11.001984126984127
8,1,0,9.876639344262296,8.602189655172413
9,2,0,10.615390625,9.876639344262296
10,3,0,10.226109090909091,10.615390625
11,4,0,11.913701754385965,10.226109090909091
12,5,0,10.18157627118644,11.913701754385965
13,6,1,8.533253968253968,10.18157627118644
14,0,1,10.05684745762712,8.533253968253968
15,1,0,10.53104918032787,10.05684745762712
16,2,0,10.038310810810811,10.53104918032787
17,3,0,9.974260869565217,10.038310810810811
18,4,0,12.705333333333334,9.974260869565217
19,5,0,11.013267857142855,12.705333333333334
20,6,1,10.843395348837209,11.013267857142855
21,0,1,11.949351851851851,10.843395348837209
22,1,0,9.338596491228069,11.949351851851851
23,2,0,9.206821917808218,9.338596491228069
24,3,0,8.257477611940297,9.206821917808218
25,4,0,9.813693548387096,8.257477611940297
26,5,0,10.892652777777776,9.813693548387096
27,6,1,8.801833333333335,10.892652777777776
28,0,1,11.026222222222223,8.801833333333335
29,1,0,9.41830612244898,11.026222222222223
30,2,0,9.46055882352941,9.41830612244898
31,3,0,10.231847222222221,9.46055882352941
1,4,0,10.712410714285713,10.231847222222221
2,5,0,9.510095238095237,10.712410714285713
3,6,1,9.3935,9.510095238095237
4,0,1,8.03454761904762,9.3935
5,1,0,10.718359375,8.03454761904762
6,2,0,9.35376119402985,10.718359375
7,3,0,8.836478260869566,9.35376119402985
8,4,0,9.352194805194806,8.836478260869566
9,5,0,9.998848101265823,9.352194805194806
10,6,1,9.783986486486487,9.998848101265823
11,0,1,9.11875,9.783986486486487
12,1,0,7.7265,9.11875
13,2,0,7.9316744186046515,7.7265
14,3,0,9.16239534883721,7.9316744186046515
15,4,0,9.60726923076923,9.16239534883721
16,5,0,8.46048484848485,9.60726923076923
17,6,1,9.9728625,8.46048484848485
18,0,1,8.720257575757577,9.9728625
19,1,0,8.340227272727274,8.720257575757577
20,2,0,9.301368421052631,8.340227272727274
21,3,0,11.480645569620254,9.301368421052631
22,4,0,10.463000000000001,11.480645569620254
23,5,0,9.050028169014086,10.463000000000001
24,6,1,8.77438028169014,9.050028169014086
25,0,1,8.828676056338029,8.77438028169014
26,1,0,9.59656338028169,8.828676056338029
27,2,0,10.915024390243904,9.59656338028169
28,3,0,9.370051282051282,10.915024390243904
29,4,0,9.47342857142857,9.370051282051282
30,5,0,8.877088235294119,9.47342857142857
1,6,1,10.32435064935065,8.877088235294119
2,0,1,9.943183098591549,10.32435064935065
3,1,0,8.825666666666667,9.943183098591549
4,2,0,8.440738095238094,8.825666666666667
5,3,0,12.239943396226415,8.440738095238094
6,4,0,9.941175675675677,12.239943396226415
7,5,0,8.995513888888889,9.941175675675677
8,6,1,8.920866666666665,8.995513888888889
9,0,1,9.563698412698413,8.920866666666665
10,1,0,10.501276315789474,9.563698412698413
11,2,0,9.553881578947369,10.501276315789474
12,3,0,9.399934065934065,9.553881578947369
13,4,0,11.68477108433735,9.399934065934065
14,5,0,10.353756410256409,11.68477108433735
15,6,1,8.281671232876713,10.353756410256409
16,0,1,10.082588888888889,8.281671232876713
17,1,0,9.21631506849315,10.082588888888889
18,2,0,9.912860465116278,9.21631506849315
19,3,0,10.069026315789474,9.912860465116278
20,4,0,10.15136231884058,10.069026315789474
21,5,0,9.641852459016393,10.15136231884058
22,6,1,9.798166666666667,9.641852459016393
23,0,1,10.012293333333334,9.798166666666667
24,1,0,11.725736842105263,10.012293333333334
25,2,0,9.776250000000001,11.725736842105263
26,3,0,12.454584415584415,9.776250000000001
27,4,0,9.719646153846154,12.454584415584415
28,5,0,9.660569620253163,9.719646153846154
29,6,1,9.986185185185185,9.660569620253163
30,0,1,10.628873239436619,9.986185185185185
31,1,0,9.365173913043478,10.628873239436619
1,2,0,12.3652,9.365173913043478
2,3,0,11.363493975903614,12.3652
3,4,0,10.62454081632653,11.363493975903614
4,5,0,11.424302631578946,10.62454081632653
5,6,1,10.313383561643835,11.424302631578946
6,0,1,13.048800000000002,10.313383561643835
7,1,0,9.769705882352941,13.048800000000002
8,2,0,11.3153875,9.769705882352941
9,3,0,9.203666666666667,11.3153875
10,4,0,9.573416666666667,9.203666666666667
11,5,0,10.336628571428571,9.573416666666667
12,6,1,10.694269841269842,10.336628571428571
13,0,1,12.239578125,10.694269841269842
14,1,0,10.106323529411766,12.239578125
15,2,0,9.641966666666667,10.106323529411766
16,3,0,9.895135802469136,9.641966666666667
17,4,0,11.220117021276597,9.895135802469136
18,5,0,11.980309523809524,11.220117021276597
19,6,1,10.274757575757576,11.980309523809524
20,0,1,11.537381578947368,10.274757575757576
21,1,0,10.158585365853659,11.537381578947368
22,2,0,12.74425641025641,10.158585365853659
23,3,0,8.141842696629213,12.74425641025641
24,4,0,9.976571428571429,8.141842696629213
25,5,0,9.897644736842105,9.976571428571429
26,6,1,11.394287671232878,9.897644736842105
27,0,1,10.269823529411765,11.394287671232878
28,1,0,13.136205479452055,10.269823529411765
29,2,0,11.512212121212121,13.136205479452055
30,3,0,10.519773333333335,11.512212121212121
31,4,0,10.801341772151899,10.519773333333335
1,5,0,8.491904109589042,10.801341772151899
2,6,1,10.838392857142857,8.491904109589042
3,0,1,9.450585714285715,10.838392857142857
4,1,0,9.688558823529412,9.450585714285715
5,2,0,11.792428571428571,9.688558823529412
6,3,0,10.130524390243902,11.792428571428571
7,4,0,10.756653846153846,10.130524390243902
8,5,0,11.114464788732393,10.756653846153846
9,6,1,12.620217391304347,11.114464788732393
10,0,1,10.426967741935483,12.620217391304347
11,1,0,10.986850746268658,10.426967741935483
12,2,0,10.630179487179488,10.986850746268658
13,3,0,11.002651162790697,10.630179487179488
14,4,0,11.086236111111111,11.002651162790697
15,5,0,10.544978260869566,11.086236111111111
16,6,1,9.32969014084507,10.544978260869566
17,0,1,8.526111111111112,9.32969014084507
18,1,0,10.078548387096774,8.526111111111112
19,2,0,11.614792207792208,10.078548387096774
20,3,0,9.772024390243903,11.614792207792208
21,4,0,9.707173333333333,9.772024390243903
22,5,0,9.83604109589041,9.707173333333333
23,6,1,8.832305555555557,9.83604109589041
24,0,1,7.727078947368422,8.832305555555557
25,1,0,11.29987323943662,7.727078947368422
26,2,0,10.750691176470589,11.29987323943662
27,3,0,10.526185714285713,10.750691176470589
28,4,0,10.05425,10.526185714285713
29,5,0,11.653842857142857,10.05425
30,6,1,7.829892307692307,11.653842857142857
1,0,1,9.804444444444444,7.829892307692307
2,1,0,12.778260869565216,9.804444444444444
3,2,0,12.0738,12.778260869565216
4,3,0,11.234957142857143,12.0738
5,4,0,12.055791044776118,11.234957142857143
6,5,0,10.50172,12.055791044776118
7,6,1,9.646694444444444,10.50172
8,0,1,11.941913793103447,9.646694444444444
9,1,0,11.789953125,11.941913793103447
10,2,0,11.873454545454546,11.789953125
11,3,0,10.31571875,11.873454545454546
12,4,0,11.271485714285715,10.31571875
13,5,0,11.791493670886076,11.271485714285715
14,6,1,8.280555555555557,11.791493670886076
15,0,1,10.201734375000001,8.280555555555557
16,1,0,9.399716216216216,10.201734375000001
17,2,0,11.850528089887641,9.399716216216216
18,3,0,10.898346153846154,11.850528089887641
19,4,0,11.452385542168674,10.898346153846154
20,5,0,10.380226666666665,11.452385542168674
21,6,1,10.206074626865671,10.380226666666665
22,0,1,9.177901960784313,10.206074626865671
23,1,0,9.304575342465753,9.177901960784313
24,2,0,9.55925,9.304575342465753
25,3,0,9.550907894736843,9.55925
26,4,0,11.619617647058824,9.550907894736843
27,5,0,12.491536231884059,11.619617647058824
28,6,1,10.041722222222223,12.491536231884059
29,0,1,6.172441176470588,10.041722222222223
30,1,0,11.53091935483871,6.172441176470588
31,2,0,10.058450704225352,11.53091935483871
1,3,0,11.694423076923076,10.058450704225352
2,4,0,12.393,11.694423076923076
3,5,0,9.439439024390245,12.393
4,6,1,9.569287671232876,9.439439024390245
5,0,1,10.828196721311475,9.569287671232876
6,1,0,12.505879310344827,10.828196721311475
7,2,0,11.703071428571429,12.505879310344827
8,3,0,11.25810606060606,11.703071428571429
9,4,0,9.963102564102563,11.25810606060606
10,5,0,9.043169014084508,9.963102564102563
11,6,1,7.849356164383562,9.043169014084508
12,0,1,10.588671641791045,7.849356164383562
13,1,0,11.330105263157895,10.588671641791045
14,2,0,11.367133333333333,11.330105263157895
15,3,0,12.497825396825398,11.367133333333333
16,4,0,9.743808219178081,12.497825396825398
17,5,0,10.869848101265822,9.743808219178081
18,6,1,10.399650000000001,10.869848101265822
19,0,1,12.457151515151516,10.399650000000001
20,1,0,14.43675,12.457151515151516
21,2,0,11.794987500000001,14.43675
22,3,0,11.816507692307692,11.794987500000001
23,4,0,10.285333333333334,11.816507692307692
24,5,0,9.424607142857143,10.285333333333334
25,6,1,15.06265625,9.424607142857143
26,0,1,11.17009090909091,15.06265625
27,1,0,12.157439393939393,11.17009090909091
28,2,0,9.74561971830986,12.157439393939393
29,3,0,10.713363636363637,9.74561971830986
30,4,0,10.178306451612903,10.713363636363637
