Chargingevent,CPID,Connector,StartDate,StartTime,EndDate,EndTime,StartDate_num,StartTime_num,EndDate_num,EndTime_num,duration,TotalkWh,Cost,Site,Group,Model,Model1
7291882,50338,2,5/28/2018,4:11:59 PM,5/28/2018,4:21:00 PM,43248.00,16.20,43248.00,16.35,9.00,2,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291866,51547,1,5/28/2018,4:06:00 PM,5/28/2018,4:25:59 PM,43248.00,16.10,43248.00,16.43,20.00,13,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291860,51550,2,5/28/2018,4:03:00 PM,5/28/2018,4:48:59 PM,43248.00,16.05,43248.00,16.82,46.00,13,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291854,50267,1,5/28/2018,4:00:59 PM,5/28/2018,9:45:00 PM,43248.00,16.02,43248.00,21.75,344.00,3,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291848,51549,2,5/28/2018,4:00:00 PM,5/28/2018,4:22:00 PM,43248.00,16.00,43248.00,16.37,22.00,11,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291835,50263,2,5/28/2018,3:50:59 PM,5/28/2018,4:50:00 PM,43248.00,15.85,43248.00,16.83,59.00,6,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291822,51548,2,5/28/2018,3:45:59 PM,5/28/2018,4:09:59 PM,43248.00,15.77,43248.00,16.17,24.00,18,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291766,50692,2,5/28/2018,3:29:00 PM,5/28/2018,4:06:59 PM,43248.00,15.48,43248.00,16.12,38.00,6,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291745,50911,2,5/28/2018,3:21:00 PM,5/28/2018,3:36:00 PM,43248.00,15.35,43248.00,15.60,15.00,9,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291708,50911,2,5/28/2018,3:07:59 PM,5/28/2018,3:21:00 PM,43248.00,15.13,43248.00,15.35,13.00,4,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291701,51356,1,5/28/2018,3:04:00 PM,5/28/2018,3:45:59 PM,43248.00,15.07,43248.00,15.77,42.00,2,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291691,51549,2,5/28/2018,3:00:59 PM,5/28/2018,3:12:00 PM,43248.00,15.02,43248.00,15.20,11.00,6,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291679,51088,2,5/28/2018,2:52:59 PM,5/28/2018,3:49:00 PM,43248.00,14.88,43248.00,15.82,56.00,4,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291673,50911,2,5/28/2018,2:49:00 PM,5/28/2018,2:54:59 PM,43248.00,14.82,43248.00,14.92,6.00,3,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291670,50908,1,5/28/2018,2:47:59 PM,5/28/2018,4:48:00 PM,43248.00,14.80,43248.00,16.80,120.00,6,0,"Trades Lane, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7291656,50349,2,5/28/2018,2:39:59 PM,5/28/2018,3:10:00 PM,43248.00,14.67,43248.00,15.17,30.00,12,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7291643,51548,2,5/28/2018,2:31:59 PM,5/28/2018,3:05:59 PM,43248.00,14.53,43248.00,15.10,34.00,24,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291612,50349,2,5/28/2018,2:20:59 PM,5/28/2018,2:36:59 PM,43248.00,14.35,43248.00,14.62,16.00,13,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7291603,51549,2,5/28/2018,2:17:00 PM,5/28/2018,2:30:00 PM,43248.00,14.28,43248.00,14.50,13.00,8,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291597,51547,3,5/28/2018,2:15:00 PM,5/28/2018,7:48:00 PM,43248.00,14.25,43248.00,19.80,333.00,27,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291594,50909,1,5/28/2018,2:14:00 PM,5/28/2018,2:43:00 PM,43248.00,14.23,43248.00,14.72,29.00,2,0,"South Tay Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7291528,50240,2,5/28/2018,1:51:59 PM,5/28/2018,2:22:00 PM,43248.00,13.87,43248.00,14.37,30.00,2,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291510,51087,2,5/28/2018,1:45:00 PM,5/28/2018,4:16:59 PM,43248.00,13.75,43248.00,16.28,152.00,5,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291492,51548,2,5/28/2018,1:37:59 PM,5/28/2018,2:09:59 PM,43248.00,13.63,43248.00,14.17,32.00,15,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291472,50266,1,5/28/2018,1:32:00 PM,5/28/2018,3:58:59 PM,43248.00,13.53,43248.00,15.98,147.00,2,0,"Menziehill House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291465,50914,1,5/28/2018,1:27:59 PM,5/28/2018,11:02:59 PM,43248.00,13.47,43248.00,23.05,575.00,10,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7291457,50315,1,5/28/2018,1:25:59 PM,5/28/2018,2:15:59 PM,43248.00,13.43,43248.00,14.27,50.00,3,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291436,50911,2,5/28/2018,1:16:00 PM,5/28/2018,1:43:59 PM,43248.00,13.27,43248.00,13.73,28.00,11,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291381,50910,2,5/28/2018,1:06:00 PM,5/28/2018,5:12:59 PM,43248.00,13.10,43248.00,17.22,247.00,0,0,"Dock Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7291373,50339,2,5/28/2018,1:03:00 PM,5/28/2018,1:08:59 PM,43248.00,13.05,43248.00,13.15,6.00,2,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291369,50267,1,5/28/2018,1:00:59 PM,5/28/2018,4:00:00 PM,43248.00,13.02,43248.00,16.00,179.00,17,0,"Social Work Building, Jack Martin Way, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291335,50349,2,5/28/2018,12:58:59 PM,5/28/2018,1:32:59 PM,43248.00,12.98,43248.00,13.55,34.00,7,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7291328,51548,2,5/28/2018,12:52:59 PM,5/28/2018,1:22:00 PM,43248.00,12.88,43248.00,13.37,29.00,22,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291310,51550,2,5/28/2018,12:47:00 PM,5/28/2018,12:57:00 PM,43248.00,12.78,43248.00,12.95,10.00,5,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291305,50316,1,5/28/2018,12:47:00 PM,5/28/2018,4:03:00 PM,43248.00,12.78,43248.00,16.05,196.00,12,0,"Balunie Drive, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291291,51549,2,5/28/2018,12:42:00 PM,5/28/2018,12:57:00 PM,43248.00,12.70,43248.00,12.95,15.00,6,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291252,50268,2,5/28/2018,12:28:00 PM,5/28/2018,3:21:59 PM,43248.00,12.47,43248.00,15.37,174.00,18,0,"Housing Office West, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291220,51550,2,5/28/2018,12:18:59 PM,5/28/2018,12:37:00 PM,43248.00,12.32,43248.00,12.62,18.00,8,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291193,51548,2,5/28/2018,12:13:59 PM,5/28/2018,12:26:59 PM,43248.00,12.23,43248.00,12.45,13.00,9,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291194,51547,2,5/28/2018,12:13:59 PM,5/28/2018,12:34:59 PM,43248.00,12.23,43248.00,12.58,21.00,12,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291189,50261,1,5/28/2018,12:12:00 PM,5/28/2018,12:44:00 PM,43248.00,12.20,43248.00,12.73,32.00,0,0,"Mitchell Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council; Scotland Private,APT 7kW Dual Outlet,Slow
7291161,51549,2,5/28/2018,11:57:59 AM,5/28/2018,12:21:00 PM,43248.00,11.97,43248.00,12.35,23.00,11,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7291155,50240,2,5/28/2018,11:54:59 AM,5/28/2018,1:09:59 PM,43248.00,11.92,43248.00,13.17,75.00,4,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7291061,50692,2,5/28/2018,11:15:59 AM,5/28/2018,11:46:59 AM,43248.00,11.27,43248.00,11.78,31.00,3,0,"Dundee Ice Arena, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7291007,51198,1,5/28/2018,10:58:00 AM,5/28/2018,11:43:00 AM,43248.00,10.97,43248.00,11.72,45.00,3,0,"Dundee House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Single Outlet,Slow
7291003,50268,2,5/28/2018,10:56:00 AM,5/28/2018,12:26:00 PM,43248.00,10.93,43248.00,12.43,90.00,4,0,"Housing Office West, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290980,50911,2,5/28/2018,10:48:00 AM,5/28/2018,11:15:00 AM,43248.00,10.80,43248.00,11.25,27.00,10,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290968,50914,1,5/28/2018,10:43:59 AM,5/28/2018,1:01:59 PM,43248.00,10.73,43248.00,13.03,138.00,13,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7290961,51549,2,5/28/2018,10:42:00 AM,5/28/2018,10:53:00 AM,43248.00,10.70,43248.00,10.88,11.00,5,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290953,50349,2,5/28/2018,10:37:00 AM,5/28/2018,10:59:00 AM,43248.00,10.62,43248.00,10.98,22.00,12,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7290945,51548,2,5/28/2018,10:30:59 AM,5/28/2018,10:54:59 AM,43248.00,10.52,43248.00,10.92,24.00,12,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290941,51088,1,5/28/2018,10:30:59 AM,5/28/2018,11:22:00 AM,43248.00,10.52,43248.00,11.37,51.00,9,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290908,51549,2,5/28/2018,10:16:00 AM,5/28/2018,10:30:00 AM,43248.00,10.27,43248.00,10.50,14.00,8,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290898,50339,2,5/28/2018,10:09:59 AM,5/28/2018,10:30:59 AM,43248.00,10.17,43248.00,10.52,21.00,7,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290897,51087,2,5/28/2018,10:08:59 AM,5/28/2018,12:28:00 PM,43248.00,10.15,43248.00,12.47,139.00,2,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290890,51356,1,5/28/2018,10:06:59 AM,5/28/2018,10:42:00 AM,43248.00,10.12,43248.00,10.70,35.00,4,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290843,50911,2,5/28/2018,9:44:00 AM,5/28/2018,10:19:00 AM,43248.00,9.73,43248.00,10.32,35.00,10,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290801,50263,1,5/28/2018,9:29:59 AM,5/28/2018,10:16:59 AM,43248.00,9.50,43248.00,10.28,47.00,2,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290773,50315,2,5/28/2018,9:16:59 AM,5/28/2018,12:45:00 PM,43248.00,9.28,43248.00,12.75,208.00,12,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290770,51548,2,5/28/2018,9:15:59 AM,5/28/2018,9:29:59 AM,43248.00,9.27,43248.00,9.50,14.00,4,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290767,50522,1,5/28/2018,9:15:00 AM,5/28/2018,9:37:59 AM,43248.00,9.25,43248.00,9.63,23.00,2,0,"Marchbanks, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290768,50909,1,5/28/2018,9:15:00 AM,5/28/2018,10:56:59 AM,43248.00,9.25,43248.00,10.95,102.00,6,0,"South Tay Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7290761,50908,1,5/28/2018,9:10:59 AM,5/28/2018,1:01:59 PM,43248.00,9.18,43248.00,13.03,231.00,8,0,"Trades Lane, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7290735,50339,2,5/28/2018,9:02:00 AM,5/28/2018,9:10:00 AM,43248.00,9.03,43248.00,9.17,8.00,2,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290704,50911,2,5/28/2018,8:49:00 AM,5/28/2018,9:34:00 AM,43248.00,8.82,43248.00,9.57,45.00,13,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290697,51547,2,5/28/2018,8:44:00 AM,5/28/2018,9:34:59 AM,43248.00,8.73,43248.00,9.58,51.00,13,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290682,51550,2,5/28/2018,8:38:59 AM,5/28/2018,8:46:59 AM,43248.00,8.65,43248.00,8.78,8.00,6,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290679,51549,2,5/28/2018,8:38:00 AM,5/28/2018,9:21:00 AM,43248.00,8.63,43248.00,9.35,43.00,17,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290672,51087,1,5/28/2018,8:35:00 AM,5/28/2018,5:33:00 PM,43248.00,8.58,43248.00,17.55,538.00,21,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290657,50339,2,5/28/2018,8:28:00 AM,5/28/2018,8:44:00 AM,43248.00,8.47,43248.00,8.73,16.00,5,0,"Public Works Dept, Clepington Rd. Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290638,50315,1,5/28/2018,8:20:00 AM,5/28/2018,12:31:00 PM,43248.00,8.33,43248.00,12.52,251.00,14,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290612,51088,2,5/28/2018,8:10:59 AM,5/28/2018,10:30:59 AM,43248.00,8.18,43248.00,10.52,140.00,17,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290607,50675,1,5/28/2018,8:09:00 AM,5/28/2018,3:55:00 PM,43248.00,8.15,43248.00,15.92,466.00,6,0,"Olympia Multi-Storey Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290605,51547,2,5/28/2018,8:07:59 AM,5/28/2018,8:39:59 AM,43248.00,8.13,43248.00,8.67,32.00,22,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290572,50911,2,5/28/2018,7:53:59 AM,5/28/2018,8:04:00 AM,43248.00,7.90,43248.00,8.07,10.00,7,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290531,51548,2,5/28/2018,7:30:59 AM,5/28/2018,8:15:59 AM,43248.00,7.52,43248.00,8.27,45.00,13,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290510,50910,2,5/28/2018,7:19:59 AM,5/28/2018,8:33:59 AM,43248.00,7.33,43248.00,8.57,74.00,4,0,"Dock Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7290473,50349,2,5/28/2018,6:34:00 AM,5/28/2018,6:53:59 AM,43248.00,6.57,43248.00,6.90,20.00,9,0,"Greenmarket Multi Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Dual Rapid Charger,rapid
7290472,51548,2,5/28/2018,6:34:00 AM,5/28/2018,6:45:00 AM,43248.00,6.57,43248.00,6.75,11.00,2,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290469,51547,2,5/28/2018,6:29:59 AM,5/28/2018,6:45:59 AM,43248.00,6.50,43248.00,6.77,16.00,11,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290439,50264,2,5/28/2018,5:04:00 AM,5/28/2018,5:44:59 AM,43248.00,5.07,43248.00,5.75,41.00,4,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290436,51547,2,5/28/2018,4:48:00 AM,5/28/2018,4:59:59 AM,43248.00,4.80,43248.00,5.00,12.00,5,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290434,50911,2,5/28/2018,4:27:59 AM,5/28/2018,5:20:59 AM,43248.00,4.47,43248.00,5.35,53.00,18,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290433,50269,1,5/28/2018,4:17:59 AM,5/28/2018,4:45:00 AM,43248.00,4.30,43248.00,4.75,27.00,3,0,"Housing Office East, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7290432,51547,2,5/28/2018,4:06:00 AM,5/28/2018,4:19:59 AM,43248.00,4.10,43248.00,4.33,14.00,7,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290431,51548,2,5/28/2018,4:05:00 AM,5/28/2018,4:30:00 AM,43248.00,4.08,43248.00,4.50,25.00,19,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290429,50911,2,5/28/2018,3:26:00 AM,5/28/2018,4:27:00 AM,43248.00,3.43,43248.00,4.45,61.00,25,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290427,50911,2,5/28/2018,2:55:59 AM,5/28/2018,3:05:00 AM,43248.00,2.93,43248.00,3.08,9.00,6,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290423,51548,2,5/28/2018,1:59:00 AM,5/28/2018,2:28:00 AM,43248.00,1.98,43248.00,2.47,29.00,17,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290409,50912,2,5/28/2018,1:16:59 AM,5/28/2018,9:00:00 AM,43248.00,1.28,43248.00,9.00,463.00,24,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7290386,51548,2,5/28/2018,12:47:59 AM,5/28/2018,1:03:00 AM,43248.00,0.80,43248.00,1.05,15.00,7,0,"Lochee Charging Hub, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 50kW Raption,rapid
7290383,50911,2,5/28/2018,12:37:59 AM,5/28/2018,12:57:00 AM,43248.00,0.63,43248.00,0.95,19.00,14,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290381,50911,2,5/28/2018,12:20:00 AM,5/28/2018,12:34:59 AM,43248.00,0.33,43248.00,0.58,15.00,11,0,"Queen Street Car Park, Broughty Ferry, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT Triple Rapid Charger,rapid
7290379,50909,1,5/28/2018,12:16:59 AM,5/28/2018,7:53:00 AM,43248.00,0.28,43248.00,7.88,456.00,22,0,"South Tay Street, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7295245,51086,2,5/29/2018,7:27:00 PM,5/31/2018,11:04:00 AM,43249.00,19.45,43251.00,11.07,2377.00,4,0,"Nethergate, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 22kW Dual Outlet,fast
7295123,50268,2,5/29/2018,6:58:59 PM,5/31/2018,9:23:59 PM,43249.00,18.98,43251.00,21.40,3025.00,10,0,"Housing Office West, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7294942,50240,1,5/29/2018,5:49:00 PM,5/31/2018,7:58:00 AM,43249.00,17.82,43251.00,7.97,2289.00,8,0,"Gellatly Street Car Park, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7294332,50263,1,5/29/2018,2:09:59 PM,5/31/2018,11:33:00 AM,43249.00,14.17,43251.00,11.55,2723.00,3,0,"Whitfield Centre, Dundee",CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7295415,50841,1,5/29/2018,9:42:59 PM,5/30/2018,6:04:00 PM,43249.00,21.72,43250.00,18.07,1221.00,2,0,"Brington Place Sheltered Housing, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
7295400,50842,2,5/29/2018,9:31:59 PM,5/30/2018,7:11:59 AM,43249.00,21.53,43250.00,7.20,580.00,4,0,"Menziehill House, Dundee",APT Controls; CYC; ChargePlace Scotland; Dundee City Council,APT 7kW Dual Outlet,Slow
